"","date","Address","pcode","County","cost","market","vat","des"
"24661","10/04/2017","13 Elder Heath Meadow, Kiltipper, Dublin 24","Dublin 24","Dublin","299,560.00","No","Yes","New Dwelling house /Apartment"
"2467","10/04/2017","168 OXMANTOWN RD, DUBLIN 7, DUBLIN","Dublin 7","Dublin","355,000.00","No","No","Second-Hand Dwelling house /Apartment"
"24681","10/04/2017","2 Barnwell Road, Hansfield","Dublin 15","Dublin","246,696.04","No","Yes","New Dwelling house /Apartment"
"24691","10/04/2017","2 Cuil Duin View, Cuil Duin","Dublin 24","Dublin","339,207.00","No","Yes","New Dwelling house /Apartment"
"24701","10/04/2017","20 SHANTALLA DR, SANTRY, DUBLIN 9","Dublin 9","Dublin","327,000.00","Yes","No","Second-Hand Dwelling house /Apartment"
"24711","10/04/2017","20 STRALEM TERRACE, ONGAR WOOD, ONGAR DUBLIN 15","Dublin 15","Dublin","252,000.00","No","No","Second-Hand Dwelling house /Apartment"
"24721","10/04/2017","23 MONALEA PARK, FIRHOUSE, DUBLIN 24","Dublin 24","Dublin","358,000.00","No","No","Second-Hand Dwelling house /Apartment"
"24731","10/04/2017","25 GLENHILL GROVE, FINGLAS, DUBLIN 11","Dublin 11","Dublin","255,000.00","No","No","Second-Hand Dwelling house /Apartment"
"24741","10/04/2017","28 Belarmine Lawns, Belarmine Woods, Stepaside","Dublin 18","Dublin","387,665.19","No","Yes","New Dwelling house /Apartment"
"2475","10/04/2017","28 The Avenue, Glenside, Carrickmines","Dublin 18","Dublin","405,286.34","No","Yes","New Dwelling house /Apartment"
"2476","10/04/2017","2A TYMONVILLE LAWNS, TALLAGHT, DUBLIN 24","Dublin 24","Dublin","270,000.00","No","No","Second-Hand Dwelling house /Apartment"
"24771","10/04/2017","3 VERGEMOUNT COURT, CLONSKEAGH RD, DUBLIN 6","Dublin 6","Dublin","325,000.00","No","No","Second-Hand Dwelling house /Apartment"
"24781","10/04/2017","3 WOODFORD COURT, LEINSTER RD WEST, RATHMINES DUBLIN 6","Dublin 6","Dublin","303,000.00","No","No","Second-Hand Dwelling house /Apartment"
"24791","10/04/2017","31 GREENWOOD AVE, BLUNDEN DR MALAHIDE RD, DUBLIN 13","Dublin 13","Dublin","307,500.00","No","No","Second-Hand Dwelling house /Apartment"
"2480","10/04/2017","33 MOUNT SYMON AVE, CLONSILLA, DUBLIN 15","Dublin 15","Dublin","336,000.00","No","No","Second-Hand Dwelling house /Apartment"
"24811","10/04/2017","34 SHANDON RD, PHIBSBOROUGH, DUBLIN 7","Dublin 7","Dublin","505,000.00","No","No","Second-Hand Dwelling house /Apartment"
"2482","10/04/2017","38 WEAVERS COURT, NEILSTOWN RD, DUBLIN 22","Dublin 22","Dublin","118,000.00","No","No","Second-Hand Dwelling house /Apartment"
"2483","10/04/2017","40 CASTLE GROVE, KILGOBBIN WOODS, SANDYFORD DUBLIN 18","Dublin 18","Dublin","420,000.00","No","No","Second-Hand Dwelling house /Apartment"
"2484","10/04/2017","41 MEADOW DR, CLONSILLA, DUBLIN 15","Dublin 15","Dublin","197,000.00","No","No","Second-Hand Dwelling house /Apartment"
"24851","10/04/2017","5 HOGAN SQ, HOGAN PLACE, DUBLIN 2","Dublin 2","Dublin","313,000.00","No","No","Second-Hand Dwelling house /Apartment"
"24861","10/04/2017","58 ST LAWRENCE RD, CLONTARF, DUBLIN 3","Dublin 3","Dublin","1,010,000.00","No","No","Second-Hand Dwelling house /Apartment"
"24871","10/04/2017","59 KINCORA RD CLONTARF, DUBLIN 3, DUBLIN","Dublin 3","Dublin","699,500.00","No","No","Second-Hand Dwelling house /Apartment"
"24881","10/04/2017","6 BLOCK 12 CLARION QUAY, NORTH WALL QUAY, I F S C DUBLIN 1","Dublin 1","Dublin","375,000.00","No","No","Second-Hand Dwelling house /Apartment"
"24891","10/04/2017","62 WOODLEY PARK, KILMACUD, DUBLIN 14","Dublin 14","Dublin","557,000.00","No","No","Second-Hand Dwelling house /Apartment"
"24901","10/04/2017","7 PARK LANE, CLONGRIFFIN, DUBLIN 13","Dublin 13","Dublin","257,268.72","No","Yes","New Dwelling house /Apartment"
"24911","10/04/2017","7 SEAGRAVE WAY, CITYGATE, MEAKSTOWN DUBLIN 11","Dublin 11","Dublin","155,000.00","No","No","Second-Hand Dwelling house /Apartment"
"2492","10/04/2017","78 MARLAY VIEW, BALLINTEER AVE, BALLINTEER DUBLIN 16","Dublin 16","Dublin","355,000.00","No","No","Second-Hand Dwelling house /Apartment"
"2493","10/04/2017","apartment 7, block 6, New Priory","Dublin 3","Dublin","195,000.00","No","Yes","New Dwelling house /Apartment"
"24941","10/04/2017","APT.1, 76 AUGHRIM ST, STONEYBATTER","Dublin 7","Dublin","315,000.00","No","No","Second-Hand Dwelling house /Apartment"
"24951","10/04/2017","MAPLE 5, HAZELDENE, ANGLESEA RD DUBLIN 4","Dublin 4","Dublin","1,000,000.00","No","No","Second-Hand Dwelling house /Apartment"
"24961","11/04/2017","10 ALDERWOOD AVE, SPRINGFIELD, TALLAGHT DUBLIN 24","Dublin 24","Dublin","180,000.00","No","No","Second-Hand Dwelling house /Apartment"
"2497","11/04/2017","104 BETTGLEN EST, HOWTH RD, RAHENY DUBLIN 5","Dublin 5","Dublin","525,000.00","No","No","Second-Hand Dwelling house /Apartment"
"2498","11/04/2017","104 CHERRYWOOD DR, CLONDALKIN, DUBLIN 22","Dublin 22","Dublin","250,000.00","No","No","Second-Hand Dwelling house /Apartment"
"24991","11/04/2017","11 WOODBROOK HALL, RIVERWOOD RD, CASTLEKNOCK","Dublin 15","Dublin","220,000.00","No","No","Second-Hand Dwelling house /Apartment"
"25001","11/04/2017","15 ANNADALE AVENUE, FAIRVIEW, DUBLIN 3","Dublin 3","Dublin","285,000.00","No","No","Second-Hand Dwelling house /Apartment"
"25011","11/04/2017","18 RATHGAR AVE, DUBLIN 6, DUBLIN","Dublin 6","Dublin","925,000.00","No","No","Second-Hand Dwelling house /Apartment"
"25021","11/04/2017","1ST FLOOR, CROUGHS PUB, TALLAGHT","Dublin 24","Dublin","100,000.00","Yes","No","Second-Hand Dwelling house /Apartment"
"2503","11/04/2017","2 NUGENT RD, CHURCHTOWN, DUBLIN 14","Dublin 14","Dublin","535,000.00","No","No","Second-Hand Dwelling house /Apartment"
"2504","11/04/2017","21 ST IGNATIUS RD, PHIBSBOROUGH, DUBLIN 7","Dublin 7","Dublin","300,000.00","No","No","Second-Hand Dwelling house /Apartment"
"25051","11/04/2017","21, CROFTWOOD DRIVE, CHERRY ORCHARD DUBLIN 10","Dublin 10","Dublin","169,000.00","No","No","Second-Hand Dwelling house /Apartment"
"25061","11/04/2017","22 Abbots Grove Ave, Knocklyon","Dublin 16","Dublin","425,000.00","No","Yes","New Dwelling house /Apartment"
"25071","11/04/2017","22 MARINO CRESCENT, DUBLIN 3, DUBLIN","Dublin 3","Dublin","650,000.00","No","No","Second-Hand Dwelling house /Apartment"
"25081","11/04/2017","23 KINCORA DR, CLONTARF, DUBLIN 3","Dublin 3","Dublin","700,000.00","No","No","Second-Hand Dwelling house /Apartment"
"25091","11/04/2017","24 AUGHRIM HOLIDAY VILLAGE, AUGHRIM, HOLIDAY VILLAGE","Dublin 12","Wicklow","148,000.00","No","No","Second-Hand Dwelling house /Apartment"
"2510","11/04/2017","3 DARGLE RD, DRUMCONDRA, DUBLIN 9","Dublin 9","Dublin","397,500.00","No","No","Second-Hand Dwelling house /Apartment"
"25111","11/04/2017","3 FARNEY PARK, SANDYMOUNT, DUBLIN 4","Dublin 4","Dublin","840,000.00","No","No","Second-Hand Dwelling house /Apartment"
"25121","11/04/2017","4 aughrim place, stoneybatter, dublin 7","Dublin 7","Dublin","460,000.00","No","Yes","New Dwelling house /Apartment"
"25131","11/04/2017","48 CEDAR BROOK WALK, DUBLIN 10, DUBLIN","Dublin 10","Dublin","120,000.00","No","No","Second-Hand Dwelling house /Apartment"
"2514","11/04/2017","49 VIKING RD, ARBOUR HILL, DUBLIN 7","Dublin 7","Dublin","292,000.00","No","No","Second-Hand Dwelling house /Apartment"
"25151","11/04/2017","5 ST MALACHYS RD, GLASNEVIN, DUBLIN 9","Dublin 9","Dublin","310,000.00","No","No","Second-Hand Dwelling house /Apartment"
"25161","11/04/2017","58 GALTYMORE RD, DRIMINAGH, DUBLIN 12","Dublin 12","Dublin","252,500.00","No","No","Second-Hand Dwelling house /Apartment"
"25171","11/04/2017","7 PARK HOUSE, ARDILAUN COURT, PATRICK ST DUBLIN 8","Dublin 8","Dublin","242,000.00","No","No","Second-Hand Dwelling house /Apartment"
"25181","11/04/2017","70 BIRCHWOOD DR, SPRINGFIELD, TALLAGHT DUBLIN 24","Dublin 24","Dublin","170,000.00","No","No","Second-Hand Dwelling house /Apartment"
"25191","11/04/2017","703 COLLINS AVE, DUBLIN 9, DUBLIN","Dublin 9","Dublin","277,000.00","No","No","Second-Hand Dwelling house /Apartment"
"2520","11/04/2017","76 ARDCOLLUM AVE, ARTANE, DUBLIN 5","Dublin 5","Dublin","300,000.00","No","No","Second-Hand Dwelling house /Apartment"
"25211","11/04/2017","8 BARTON DR, RATHFARNHAM, DUBLIN 14","Dublin 14","Dublin","550,000.00","No","No","Second-Hand Dwelling house /Apartment"
"25221","11/04/2017","96 BEAUMONT AVE, CHURCHTOWN, DUBLIN 14","Dublin 14","Dublin","537,000.00","No","No","Second-Hand Dwelling house /Apartment"
"25231","11/04/2017","Apartment 1, Block 6, The Hole in the Wall; Road","Dublin 13","Dublin","165,000.00","No","Yes","New Dwelling house /Apartment"
"25241","11/04/2017","Apartment 2, Churchfields, 59/60 Clontarf Road","Dublin 3","Dublin","286,344.00","No","Yes","New Dwelling house /Apartment"
"25251","11/04/2017","APT 10, 151 153 JAMES ST, DUBLIN 8","Dublin 8","Dublin","35,000.00","No","No","Second-Hand Dwelling house /Apartment"
"25261","11/04/2017","APT 1, 151 153 JAMES ST, DUBLIN 8","Dublin 8","Dublin","40,000.00","No","No","Second-Hand Dwelling house /Apartment"
"25271","11/04/2017","APT 2, 151 153 JAMES ST, DUBLIN 8","Dublin 8","Dublin","47,500.00","No","No","Second-Hand Dwelling house /Apartment"
"2528","11/04/2017","APT 4, 151 153 JAMES ST, DUBLIN 8","Dublin 8","Dublin","45,000.00","No","No","Second-Hand Dwelling house /Apartment"
"25291","11/04/2017","APT 5, 15 WHITWORTH RD, DRUMCONDRA DUBLIN 9","Dublin 9","Dublin","120,000.00","No","No","Second-Hand Dwelling house /Apartment"
"25301","11/04/2017","APT 5, 151 153 JAMES ST, DUBLIN 8","Dublin 8","Dublin","45,000.00","No","No","Second-Hand Dwelling house /Apartment"
"25311","11/04/2017","APT 5, GRACE PARK HALL, GRACE PARK RD DUBLIN 9","Dublin 9","Dublin","248,000.00","No","No","Second-Hand Dwelling house /Apartment"
"25321","11/04/2017","APT 6 LAFAYETTE, DOLIER ST, DUBLIN 2","Dublin 2","Dublin","332,000.00","No","No","Second-Hand Dwelling house /Apartment"
"2533","11/04/2017","APT 6, 151 153 JAMES ST, DUBLIN 8","Dublin 8","Dublin","35,000.00","No","No","Second-Hand Dwelling house /Apartment"
"25341","11/04/2017","APT 7, 151 153 JAMES ST, DUBLIN 8","Dublin 8","Dublin","40,000.00","No","No","Second-Hand Dwelling house /Apartment"
"25351","11/04/2017","APT NO8, 151 153 JAMES ST, DUBLIN 8","Dublin 8","Dublin","45,000.00","No","No","Second-Hand Dwelling house /Apartment"
"25361","11/04/2017","BLOCK 4 APT 4, PRIORY HALL, HOLE IN THE WALL ROAD","Dublin 13","Dublin","175,000.00","No","No","Second-Hand Dwelling house /Apartment"
"25371","11/04/2017","ROSSMERE, 27 CARRICKBRACK RD, HOWTH","Dublin 13","Dublin","2,100,000.00","No","No","Second-Hand Dwelling house /Apartment"
"2538","11/04/2017","WOODFORD, BALLYBRIDE RD, SHANKILL","Dublin 18","Dublin","850,000.00","No","No","Second-Hand Dwelling house /Apartment"
"25391","12/04/2017","1 GLENCORP RD, WHITEHALL, DUBLIN 9","Dublin 9","Dublin","292,500.00","No","No","Second-Hand Dwelling house /Apartment"
"25401","12/04/2017","1 The Close, Hazelbrook Square, Churchtown","Dublin 14","Dublin","572,687.00","No","No","New Dwelling house /Apartment"
"2541","12/04/2017","1 The Court, Scholarstown Wood, Scholarstown Road","Dublin 16","Dublin","524,229.08","No","Yes","New Dwelling house /Apartment"
"2542","12/04/2017","10 CLONSAUGH HEIGHTS, CLONSAUGH, DUBLIN 17","Dublin 17","Dublin","370,000.00","No","No","Second-Hand Dwelling house /Apartment"
"2543","12/04/2017","107 GRACE O MALLEY RD, HOWTH, CO DUBLIN","Dublin 13","Dublin","430,000.00","No","No","Second-Hand Dwelling house /Apartment"
"25441","12/04/2017","12 CHARNWOOD HEATH, CLONSILLA, DUBLIN 15","Dublin 15","Dublin","367,000.00","No","No","Second-Hand Dwelling house /Apartment"
"2545","12/04/2017","127, BALLYFERMOT ROAD, BALLYFERMOT DUBLIN 10","Dublin 10","Dublin","87,000.00","Yes","No","Second-Hand Dwelling house /Apartment"
"2546","12/04/2017","127, BALLYFERMOT ROAD, BALLYFERMOT DUBLIN 10","Dublin 10","Dublin","87,000.00","Yes","No","Second-Hand Dwelling house /Apartment"
"25471","12/04/2017","13 DodderBrook Park, Ballycullen","Dublin 24","Dublin","387,180.00","No","Yes","New Dwelling house /Apartment"
"25481","12/04/2017","13 Elder Heath Park, Elder Heath, Kiltipper Road","Dublin 24","Dublin","251,101.00","No","Yes","New Dwelling house /Apartment"
"25491","12/04/2017","13 PROSPECT LAWN, THE PARK, CABINTEELY","Dublin 18","Dublin","525,000.00","No","No","Second-Hand Dwelling house /Apartment"
"2550","12/04/2017","13 RATHMINTIN CRESCENT, TALLAGHT, DUBLIN 24","Dublin 24","Dublin","115,000.00","No","No","Second-Hand Dwelling house /Apartment"
"25511","12/04/2017","13 The Avenue, Hansfield Wood","Dublin 15","Dublin","264,273.00","No","Yes","New Dwelling house /Apartment"
"25521","12/04/2017","134 THE BELFRY, ENNISKERRY ROAD, STEPASIDE","Dublin 18","Dublin","282,500.00","No","No","Second-Hand Dwelling house /Apartment"
"25531","12/04/2017","14 Elder Heath Park, Elder Heath, Kiltipper Road","Dublin 24","Dublin","251,101.00","No","Yes","New Dwelling house /Apartment"
"25541","12/04/2017","14 Parkside Square, Parkside, Malahide Road","Dublin 13","Dublin","334,801.76","No","Yes","New Dwelling house /Apartment"
"25551","12/04/2017","14 SHANOWEN DR, SANTRY, DUBLIN 9","Dublin 9","Dublin","385,000.00","No","No","Second-Hand Dwelling house /Apartment"
"25561","12/04/2017","148 BLOCK F, THE ISLAND, CHAPELIZOD DUBLIN 20","Dublin 20","Dublin","285,000.00","No","No","Second-Hand Dwelling house /Apartment"
"25571","12/04/2017","15 CASTLE GROVE, CLONTARF, DUBLIN 3","Dublin 3","Dublin","765,000.00","No","No","Second-Hand Dwelling house /Apartment"
"25581","12/04/2017","15 RICHMOND HALL, MOUNT ST ANNES, MILLTOWN DUBLIN 6","Dublin 6","Dublin","414,100.00","No","Yes","New Dwelling house /Apartment"
"25591","12/04/2017","152 SEAFIELD RD, CLONTARF, DUBLIN 3","Dublin 3","Dublin","1,675,000.00","No","No","Second-Hand Dwelling house /Apartment"
"2560","12/04/2017","205 SUNDRIVE RD, CRUMLIN, DUBLIN 12","Dublin 12","Dublin","480,000.00","No","No","Second-Hand Dwelling house /Apartment"
"25611","12/04/2017","23 MILLMOUNT GROVE, DUNDRUM RD, DUBLIN 16","Dublin 14","Dublin","350,000.00","No","No","Second-Hand Dwelling house /Apartment"
"25621","12/04/2017","244 CHERRYWOOD LAWN, DUBLIN 22, DUBLIN","Dublin 22","Dublin","268,000.00","No","No","Second-Hand Dwelling house /Apartment"
"25631","12/04/2017","26 DUNDRUM GATE, BALLINTEER RD, DUNDRUM DUBLIN 14","Dublin 16","Dublin","280,000.00","No","No","Second-Hand Dwelling house /Apartment"
"25641","12/04/2017","26 TONLEGEE RD, COOLOCK, DUBLIN 5","Dublin 5","Dublin","304,000.00","No","No","Second-Hand Dwelling house /Apartment"
"2565","12/04/2017","27 CELTIC PARK AVE, WHITEHALL, DUBLIN 9","Dublin 9","Dublin","425,000.00","No","No","Second-Hand Dwelling house /Apartment"
"25661","12/04/2017","27 the lawn, hansfield, hansfield wood","Dublin 15","Dublin","255,506.00","No","Yes","New Dwelling house /Apartment"
"2567","12/04/2017","28 MARLBOROUGH RD, DONNYBROOK, DUBLIN 4","Dublin 4","Dublin","1,315,000.00","No","No","Second-Hand Dwelling house /Apartment"
"25681","12/04/2017","3 TURNAPIN COTTAGES, CLOGHRAN, DUBLIN 17","Dublin 17","Dublin","245,000.00","No","No","Second-Hand Dwelling house /Apartment"
"25691","12/04/2017","30 SWIFT HALL, COLLEGEWOOD, CASTLEKNOCK","Dublin 15","Dublin","263,000.00","No","No","Second-Hand Dwelling house /Apartment"
"25701","12/04/2017","32 THE CLAYTON, THE GASWORKS, BARROW ST","Dublin 4","Dublin","640,000.00","No","No","Second-Hand Dwelling house /Apartment"
"25711","12/04/2017","4 Parkside Square, Malahide Road, Balgriffin","Dublin 13","Dublin","330,396.00","No","Yes","New Dwelling house /Apartment"
"25721","12/04/2017","4 WALKINSTOWN MEWS, WALKINSTOWN CLOSE, DUBLIN 12","Dublin 12","Dublin","290,000.00","No","No","Second-Hand Dwelling house /Apartment"
"25731","12/04/2017","41 CLOONLARA SQ, THE PHOENIX PARK RACECOURSE, DUBLIN 15","Dublin 15","Dublin","330,000.00","No","No","Second-Hand Dwelling house /Apartment"
"25741","12/04/2017","41 FORTESCUE LANE, MOUNTPLEASANT AVE LOWER, DUBLIN 6","Dublin 6","Dublin","692,000.00","No","No","Second-Hand Dwelling house /Apartment"
"25751","12/04/2017","416 GRACEPARK MANOR, SWORDS RD, DRUMCONDRA DUBLIN 9","Dublin 9","Dublin","315,000.00","No","No","Second-Hand Dwelling house /Apartment"
"2576","12/04/2017","43 BAYSIDE BOULEVARD SOUTH, SUTTON, DUBLIN 13","Dublin 13","Dublin","330,000.00","No","No","Second-Hand Dwelling house /Apartment"
"25771","12/04/2017","49 CALEDON RD, EAST WALL, DUBLIN 3","Dublin 3","Dublin","222,000.00","No","No","Second-Hand Dwelling house /Apartment"
"2578","12/04/2017","55 CASHEL RD, CRUMLIN, DUBLIN 12","Dublin 12","Dublin","192,000.00","No","No","Second-Hand Dwelling house /Apartment"
"25791","12/04/2017","6 CASTLELYON GREEN, NEWCASTLE, DUBLIN","Dublin 22","Dublin","255,000.00","No","No","Second-Hand Dwelling house /Apartment"
"2580","12/04/2017","60 Diswellstown Way, Hamilton Park, Castleknock","Dublin 15","Dublin","453,745.00","No","Yes","New Dwelling house /Apartment"
"25811","12/04/2017","60 KENNELSFORT RD, PALMERSTOWN, DUBLIN 20","Dublin 20","Dublin","275,000.00","No","No","Second-Hand Dwelling house /Apartment"
"2582","12/04/2017","69 LORETO ROW, RATHFARNHAM, DUBLIN 14","Dublin 14","Dublin","310,000.00","No","No","Second-Hand Dwelling house /Apartment"
"25831","12/04/2017","7 EDENBROOK PARK, OFF BUTTERFIELD PARK, RATHFARNHAM DUBLIN 14","Dublin 14","Dublin","605,000.00","No","No","Second-Hand Dwelling house /Apartment"
"25841","12/04/2017","70A FERRYCARRIG RD, COOLOCK DUBLIN 5, DUBLIN","Dublin 17","Dublin","225,000.00","No","No","Second-Hand Dwelling house /Apartment"
"25851","12/04/2017","72 GLASLYN, HOWTH RD, CLONTARF","Dublin 5","Dublin","408,000.00","No","No","Second-Hand Dwelling house /Apartment"
"25861","12/04/2017","72 THE RAMPARTS, BRAY RD, CABINTEELY","Dublin 18","Dublin","285,000.00","No","No","Second-Hand Dwelling house /Apartment"
"25871","12/04/2017","8 FERNDALE, OLDBAWN, TALLAGHT DUBLIN 24","Dublin 24","Dublin","335,000.00","No","No","Second-Hand Dwelling house /Apartment"
"2588","12/04/2017","8 Wendover, Beechpark Avenue, Castleknock","Dublin 15","Dublin","488,986.00","No","Yes","New Dwelling house /Apartment"
"25891","12/04/2017","89 ANGLESEA RD, BALLSBRIDGE, DUBLIN 4","Dublin 4","Dublin","1,550,000.00","No","No","Second-Hand Dwelling house /Apartment"
"25901","12/04/2017","Apartment 3, 59/ 60 Clontarf Road","Dublin 3","Dublin","303,964.00","No","Yes","New Dwelling house /Apartment"
"2591","12/04/2017","APT 1 ST CATHERINES CHURCH, BRIDGEFOOT STREET, DUBLIN 8","Dublin 8","Dublin","102,962.99","No","No","Second-Hand Dwelling house /Apartment"
"25921","12/04/2017","APT 10 COLLEGE CLOSE, TARA ST, DUBLIN 2","Dublin 2","Dublin","200,000.00","No","No","Second-Hand Dwelling house /Apartment"
"2593","12/04/2017","APT 10 ST CATHERINES CHURCH, BRIDGEFOOT STREET, DUBLIN 8","Dublin 8","Dublin","104,417.29","No","No","Second-Hand Dwelling house /Apartment"
"25941","12/04/2017","APT 13 ST CATHERINES CHURCH, BRIDGEFOOT STREET, DUBLIN 8","Dublin 8","Dublin","107,651.67","No","No","Second-Hand Dwelling house /Apartment"
"25951","12/04/2017","APT 14 ST CATHERINES CHURCH, BRIDGEFOOT STREET, DUBLIN 8","Dublin 8","Dublin","130,017.89","No","No","Second-Hand Dwelling house /Apartment"
"25961","12/04/2017","APT 15 ST CATHERINES CHURCH, BRIDGEFOOT STREET, DUBLIN 8","Dublin 8","Dublin","135,438.01","No","No","Second-Hand Dwelling house /Apartment"
"2597","12/04/2017","APT 2 ST CATHERINES CHURCH, BRIDGEFOOT STREET, DUBLIN 8","Dublin 8","Dublin","106,567.49","No","No","Second-Hand Dwelling house /Apartment"
"2598","12/04/2017","APT 21 CLIFDEN COURT, ELLIS QUAY, DUBLIN 7","Dublin 7","Dublin","340,000.00","No","No","Second-Hand Dwelling house /Apartment"
"2599","12/04/2017","APT 28 BUILDING K, HANOVER QUAY, DUBLIN 2","Dublin 2","Dublin","550,000.00","No","No","Second-Hand Dwelling house /Apartment"
"26001","12/04/2017","APT 3 ST CATHERINES CHURCH, BRIDGEFOOT STREET, DUBLIN 8","Dublin 8","Dublin","142,426.15","No","No","Second-Hand Dwelling house /Apartment"
"26011","12/04/2017","Apt 4  Block 5, New Priory, Donaghmede","Dublin 13","Dublin","175,000.00","No","Yes","New Dwelling house /Apartment"
"26021","12/04/2017","APT 4 ST CATHERINES CHURCH, BRIDGEFOOT STREET, DUBLIN 8","Dublin 8","Dublin","147,216.92","No","No","Second-Hand Dwelling house /Apartment"
"26031","12/04/2017","APT 5 ST CATHERINES CHURCH, BRIDGEFOOT STREET, DUBLIN 8","Dublin 8","Dublin","110,114.37","No","No","Second-Hand Dwelling house /Apartment"
